Country Name,Country Code,Indicator Name,Indicator Code,Year,Quarter,Year_Quarter,Value
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2019,Q3,2019-Q3,73.75
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2019,Q4,2019-Q4,73.75
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2020,Q1,2020-Q1,72.0
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2020,Q2,2020-Q2,72.0
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2020,Q3,2020-Q3,72.0
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2020,Q4,2020-Q4,72.0
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2021,Q1,2021-Q1,75.5
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2021,Q2,2021-Q2,75.5
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2021,Q3,2021-Q3,75.5
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2021,Q4,2021-Q4,75.5
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2022,Q1,2022-Q1,79.5
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2022,Q2,2022-Q2,79.5
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2022,Q3,2022-Q3,79.5
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2022,Q4,2022-Q4,79.5
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2023,Q1,2023-Q1,83.0
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2023,Q2,2023-Q2,83.0
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2023,Q3,2023-Q3,83.0
Kenya,KEN,Average Loan Balance (USD),AVG_LOAN,2023,Q4,2023-Q4,83.0
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2015,Q1,2015-Q1,3.5
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2015,Q2,2015-Q2,3.5
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2015,Q3,2015-Q3,3.5
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2015,Q4,2015-Q4,3.5
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2016,Q1,2016-Q1,3.625
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2016,Q2,2016-Q2,3.625
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2016,Q3,2016-Q3,3.625
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2016,Q4,2016-Q4,3.625
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2017,Q1,2017-Q1,3.75
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2017,Q2,2017-Q2,3.75
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2017,Q3,2017-Q3,3.75
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2017,Q4,2017-Q4,3.75
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2018,Q1,2018-Q1,3.875
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2018,Q2,2018-Q2,3.875
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2018,Q3,2018-Q3,3.875
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2018,Q4,2018-Q4,3.875
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2019,Q1,2019-Q1,4.0
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2019,Q2,2019-Q2,4.0
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2019,Q3,2019-Q3,4.0
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2019,Q4,2019-Q4,4.0
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2020,Q1,2020-Q1,3.875
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2020,Q2,2020-Q2,3.875
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2020,Q3,2020-Q3,3.875
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2020,Q4,2020-Q4,3.875
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2021,Q1,2021-Q1,4.0
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2021,Q2,2021-Q2,4.0
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2021,Q3,2021-Q3,4.0
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2021,Q4,2021-Q4,4.0
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2022,Q1,2022-Q1,4.125
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2022,Q2,2022-Q2,4.125
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2022,Q3,2022-Q3,4.125
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2022,Q4,2022-Q4,4.125
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2023,Q1,2023-Q1,4.25
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2023,Q2,2023-Q2,4.25
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2023,Q3,2023-Q3,4.25
Kenya,KEN,Average Loan Term (months),AVG_TENOR,2023,Q4,2023-Q4,4.25
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2015,Q1,2015-Q1,38.5
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2015,Q2,2015-Q2,38.5
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2015,Q3,2015-Q3,38.5
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2015,Q4,2015-Q4,38.5
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2016,Q1,2016-Q1,39.575
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2016,Q2,2016-Q2,40.65
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2016,Q3,2016-Q3,41.724999999999994
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2016,Q4,2016-Q4,42.8
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2017,Q1,2017-Q1,43.875
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2017,Q2,2017-Q2,44.95
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2017,Q3,2017-Q3,46.025
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2017,Q4,2017-Q4,47.1
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2018,Q1,2018-Q1,48.125
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2018,Q2,2018-Q2,49.150000000000006
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2018,Q3,2018-Q3,50.175000000000004
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2018,Q4,2018-Q4,51.2
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2019,Q1,2019-Q1,52.375
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2019,Q2,2019-Q2,53.55
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2019,Q3,2019-Q3,54.725
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2019,Q4,2019-Q4,55.9
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2020,Q1,2020-Q1,55.625
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2020,Q2,2020-Q2,55.349999999999994
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2020,Q3,2020-Q3,55.074999999999996
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2020,Q4,2020-Q4,54.8
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2021,Q1,2021-Q1,56.474999999999994
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2021,Q2,2021-Q2,58.15
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2021,Q3,2021-Q3,59.825
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2021,Q4,2021-Q4,61.5
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2022,Q1,2022-Q1,63.175
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2022,Q2,2022-Q2,64.85
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2022,Q3,2022-Q3,66.525
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2022,Q4,2022-Q4,68.2
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2023,Q1,2023-Q1,69.35
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2023,Q2,2023-Q2,70.5
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2023,Q3,2023-Q3,71.65
Kenya,KEN,Number of Active Borrowers (thousands),BORROWERS,2023,Q4,2023-Q4,72.8
Kenya,KEN,Total Assets (USD millions),ASSETS,2015,Q1,2015-Q1,115.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2015,Q2,2015-Q2,115.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2015,Q3,2015-Q3,115.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2015,Q4,2015-Q4,115.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2016,Q1,2016-Q1,119.25
Kenya,KEN,Total Assets (USD millions),ASSETS,2016,Q2,2016-Q2,123.5
Kenya,KEN,Total Assets (USD millions),ASSETS,2016,Q3,2016-Q3,127.75
Kenya,KEN,Total Assets (USD millions),ASSETS,2016,Q4,2016-Q4,132.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2017,Q1,2017-Q1,137.75
Kenya,KEN,Total Assets (USD millions),ASSETS,2017,Q2,2017-Q2,143.5
Kenya,KEN,Total Assets (USD millions),ASSETS,2017,Q3,2017-Q3,149.25
Kenya,KEN,Total Assets (USD millions),ASSETS,2017,Q4,2017-Q4,155.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2018,Q1,2018-Q1,160.75
Kenya,KEN,Total Assets (USD millions),ASSETS,2018,Q2,2018-Q2,166.5
Kenya,KEN,Total Assets (USD millions),ASSETS,2018,Q3,2018-Q3,172.25
Kenya,KEN,Total Assets (USD millions),ASSETS,2018,Q4,2018-Q4,178.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2019,Q1,2019-Q1,184.75
Kenya,KEN,Total Assets (USD millions),ASSETS,2019,Q2,2019-Q2,191.5
Kenya,KEN,Total Assets (USD millions),ASSETS,2019,Q3,2019-Q3,198.25
Kenya,KEN,Total Assets (USD millions),ASSETS,2019,Q4,2019-Q4,205.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2020,Q1,2020-Q1,202.5
Kenya,KEN,Total Assets (USD millions),ASSETS,2020,Q2,2020-Q2,200.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2020,Q3,2020-Q3,197.5
Kenya,KEN,Total Assets (USD millions),ASSETS,2020,Q4,2020-Q4,195.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2021,Q1,2021-Q1,201.25
Kenya,KEN,Total Assets (USD millions),ASSETS,2021,Q2,2021-Q2,207.5
Kenya,KEN,Total Assets (USD millions),ASSETS,2021,Q3,2021-Q3,213.75
Kenya,KEN,Total Assets (USD millions),ASSETS,2021,Q4,2021-Q4,220.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2022,Q1,2022-Q1,226.25
Kenya,KEN,Total Assets (USD millions),ASSETS,2022,Q2,2022-Q2,232.5
Kenya,KEN,Total Assets (USD millions),ASSETS,2022,Q3,2022-Q3,238.75
Kenya,KEN,Total Assets (USD millions),ASSETS,2022,Q4,2022-Q4,245.0
Kenya,KEN,Total Assets (USD millions),ASSETS,2023,Q1,2023-Q1,250.75
Kenya,KEN,Total Assets (USD millions),ASSETS,2023,Q2,2023-Q2,256.5
Kenya,KEN,Total Assets (USD millions),ASSETS,2023,Q3,2023-Q3,262.25
Kenya,KEN,Total Assets (USD millions),ASSETS,2023,Q4,2023-Q4,268.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2015,Q1,2015-Q1,88.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2015,Q2,2015-Q2,88.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2015,Q3,2015-Q3,88.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2015,Q4,2015-Q4,88.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2016,Q1,2016-Q1,91.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2016,Q2,2016-Q2,95.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2016,Q3,2016-Q3,98.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2016,Q4,2016-Q4,102.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2017,Q1,2017-Q1,106.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2017,Q2,2017-Q2,111.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2017,Q3,2017-Q3,115.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2017,Q4,2017-Q4,120.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2018,Q1,2018-Q1,124.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2018,Q2,2018-Q2,129.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2018,Q3,2018-Q3,133.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2018,Q4,2018-Q4,138.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2019,Q1,2019-Q1,143.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2019,Q2,2019-Q2,149.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2019,Q3,2019-Q3,154.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2019,Q4,2019-Q4,160.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2020,Q1,2020-Q1,158.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2020,Q2,2020-Q2,156.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2020,Q3,2020-Q3,154.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2020,Q4,2020-Q4,152.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2021,Q1,2021-Q1,157.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2021,Q2,2021-Q2,162.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2021,Q3,2021-Q3,167.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2021,Q4,2021-Q4,172.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2022,Q1,2022-Q1,177.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2022,Q2,2022-Q2,182.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2022,Q3,2022-Q3,187.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2022,Q4,2022-Q4,192.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2023,Q1,2023-Q1,196.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2023,Q2,2023-Q2,201.0
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2023,Q3,2023-Q3,205.5
Kenya,KEN,Total Liabilities (USD millions),LIABILITIES,2023,Q4,2023-Q4,210.0
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2015,Q1,2015-Q1,4.07
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2015,Q2,2015-Q2,5.180000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2015,Q3,2015-Q3,3.7
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2015,Q4,2015-Q4,5.55
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2016,Q1,2016-Q1,4.664
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2016,Q2,2016-Q2,5.936
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2016,Q3,2016-Q3,4.24
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2016,Q4,2016-Q4,6.359999999999999
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2017,Q1,2017-Q1,5.456
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2017,Q2,2017-Q2,6.944000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2017,Q3,2017-Q3,4.960000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2017,Q4,2017-Q4,7.4399999999999995
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2018,Q1,2018-Q1,6.2700000000000005
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2018,Q2,2018-Q2,7.98
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2018,Q3,2018-Q3,5.7
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2018,Q4,2018-Q4,8.549999999999999
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2019,Q1,2019-Q1,7.304
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2019,Q2,2019-Q2,9.296000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2019,Q3,2019-Q3,6.640000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2019,Q4,2019-Q4,9.96
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2020,Q1,2020-Q1,6.93
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2020,Q2,2020-Q2,8.82
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2020,Q3,2020-Q3,6.300000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2020,Q4,2020-Q4,9.45
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2021,Q1,2021-Q1,7.964
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2021,Q2,2021-Q2,10.136000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2021,Q3,2021-Q3,7.240000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2021,Q4,2021-Q4,10.860000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2022,Q1,2022-Q1,9.13
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2022,Q2,2022-Q2,11.620000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2022,Q3,2022-Q3,8.3
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2022,Q4,2022-Q4,12.45
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2023,Q1,2023-Q1,10.164000000000001
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2023,Q2,2023-Q2,12.936000000000002
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2023,Q3,2023-Q3,9.24
Kenya,KEN,Financial Revenue (USD millions),FIN_REV,2023,Q4,2023-Q4,13.860000000000001
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2015,Q1,2015-Q1,4.032
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2015,Q2,2015-Q2,4.368
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2015,Q3,2015-Q3,3.8640000000000003
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2015,Q4,2015-Q4,4.5360000000000005
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2016,Q1,2016-Q1,4.4399999999999995
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2016,Q2,2016-Q2,4.8100000000000005
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2016,Q3,2016-Q3,4.255
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2016,Q4,2016-Q4,4.995
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2017,Q1,2017-Q1,4.848
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2017,Q2,2017-Q2,5.252
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2017,Q3,2017-Q3,4.646
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2017,Q4,2017-Q4,5.454
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2018,Q1,2018-Q1,5.304
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2018,Q2,2018-Q2,5.746
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2018,Q3,2018-Q3,5.083
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2018,Q4,2018-Q4,5.9670000000000005
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2019,Q1,2019-Q1,5.88
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2019,Q2,2019-Q2,6.37
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2019,Q3,2019-Q3,5.635000000000001
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2019,Q4,2019-Q4,6.615
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2020,Q1,2020-Q1,6.287999999999999
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2020,Q2,2020-Q2,6.812
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2020,Q3,2020-Q3,6.026
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2020,Q4,2020-Q4,7.074
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2021,Q1,2021-Q1,6.84
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2021,Q2,2021-Q2,7.41
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2021,Q3,2021-Q3,6.555000000000001
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2021,Q4,2021-Q4,7.695
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2022,Q1,2022-Q1,7.3919999999999995
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2022,Q2,2022-Q2,8.008000000000001
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2022,Q3,2022-Q3,7.0840000000000005
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2022,Q4,2022-Q4,8.316
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2023,Q1,2023-Q1,7.871999999999999
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2023,Q2,2023-Q2,8.527999999999999
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2023,Q3,2023-Q3,7.544
Kenya,KEN,Operating Expenses (USD millions),OP_EXP,2023,Q4,2023-Q4,8.856
India,IND,Cash and Cash Equivalents (USD millions),CASH,2015,Q1,2015-Q1,3.8
India,IND,Cash and Cash Equivalents (USD millions),CASH,2015,Q2,2015-Q2,3.8
India,IND,Cash and Cash Equivalents (USD millions),CASH,2015,Q3,2015-Q3,3.8
India,IND,Cash and Cash Equivalents (USD millions),CASH,2015,Q4,2015-Q4,3.8
India,IND,Cash and Cash Equivalents (USD millions),CASH,2016,Q1,2016-Q1,4.2
India,IND,Cash and Cash Equivalents (USD millions),CASH,2016,Q2,2016-Q2,4.2
India,IND,Cash and Cash Equivalents (USD millions),CASH,2016,Q3,2016-Q3,4.2
India,IND,Cash and Cash Equivalents (USD millions),CASH,2016,Q4,2016-Q4,4.2
India,IND,Cash and Cash Equivalents (USD millions),CASH,2017,Q1,2017-Q1,4.625
India,IND,Cash and Cash Equivalents (USD millions),CASH,2017,Q2,2017-Q2,4.625
India,IND,Cash and Cash Equivalents (USD millions),CASH,2017,Q3,2017-Q3,4.625
India,IND,Cash and Cash Equivalents (USD millions),CASH,2017,Q4,2017-Q4,4.625
India,IND,Cash and Cash Equivalents (USD millions),CASH,2018,Q1,2018-Q1,5.3
India,IND,Cash and Cash Equivalents (USD millions),CASH,2018,Q2,2018-Q2,5.3
India,IND,Cash and Cash Equivalents (USD millions),CASH,2018,Q3,2018-Q3,5.3
India,IND,Cash and Cash Equivalents (USD millions),CASH,2018,Q4,2018-Q4,5.3
India,IND,Cash and Cash Equivalents (USD millions),CASH,2019,Q1,2019-Q1,6.125
India,IND,Cash and Cash Equivalents (USD millions),CASH,2019,Q2,2019-Q2,6.125
India,IND,Cash and Cash Equivalents (USD millions),CASH,2019,Q3,2019-Q3,6.125
India,IND,Cash and Cash Equivalents (USD millions),CASH,2019,Q4,2019-Q4,6.125
India,IND,Cash and Cash Equivalents (USD millions),CASH,2020,Q1,2020-Q1,5.8
India,IND,Cash and Cash Equivalents (USD millions),CASH,2020,Q2,2020-Q2,5.8
India,IND,Cash and Cash Equivalents (USD millions),CASH,2020,Q3,2020-Q3,5.8
India,IND,Cash and Cash Equivalents (USD millions),CASH,2020,Q4,2020-Q4,5.8
India,IND,Cash and Cash Equivalents (USD millions),CASH,2021,Q1,2021-Q1,6.7
India,IND,Cash and Cash Equivalents (USD millions),CASH,2021,Q2,2021-Q2,6.7
India,IND,Cash and Cash Equivalents (USD millions),CASH,2021,Q3,2021-Q3,6.7
India,IND,Cash and Cash Equivalents (USD millions),CASH,2021,Q4,2021-Q4,6.7
India,IND,Cash and Cash Equivalents (USD millions),CASH,2022,Q1,2022-Q1,7.625
India,IND,Cash and Cash Equivalents (USD millions),CASH,2022,Q2,2022-Q2,7.625
India,IND,Cash and Cash Equivalents (USD millions),CASH,2022,Q3,2022-Q3,7.625
India,IND,Cash and Cash Equivalents (USD millions),CASH,2022,Q4,2022-Q4,7.625
India,IND,Cash and Cash Equivalents (USD millions),CASH,2023,Q1,2023-Q1,8.55
India,IND,Cash and Cash Equivalents (USD millions),CASH,2023,Q2,2023-Q2,8.55
India,IND,Cash and Cash Equivalents (USD millions),CASH,2023,Q3,2023-Q3,8.55
India,IND,Cash and Cash Equivalents (USD millions),CASH,2023,Q4,2023-Q4,8.55
India,IND,Current Ratio (%),CR,2015,Q1,2015-Q1,168.3
India,IND,Current Ratio (%),CR,2015,Q2,2015-Q2,161.7
India,IND,Current Ratio (%),CR,2015,Q3,2015-Q3,160.04999999999998
India,IND,Current Ratio (%),CR,2015,Q4,2015-Q4,169.95000000000002
India,IND,Current Ratio (%),CR,2016,Q1,2016-Q1,175.44
India,IND,Current Ratio (%),CR,2016,Q2,2016-Q2,168.56
India,IND,Current Ratio (%),CR,2016,Q3,2016-Q3,166.84
India,IND,Current Ratio (%),CR,2016,Q4,2016-Q4,177.16
India,IND,Current Ratio (%),CR,2017,Q1,2017-Q1,181.56
India,IND,Current Ratio (%),CR,2017,Q2,2017-Q2,174.44
India,IND,Current Ratio (%),CR,2017,Q3,2017-Q3,172.66
India,IND,Current Ratio (%),CR,2017,Q4,2017-Q4,183.34
India,IND,Current Ratio (%),CR,2018,Q1,2018-Q1,188.70000000000002
India,IND,Current Ratio (%),CR,2018,Q2,2018-Q2,181.29999999999998
India,IND,Current Ratio (%),CR,2018,Q3,2018-Q3,179.45
India,IND,Current Ratio (%),CR,2018,Q4,2018-Q4,190.55
India,IND,Current Ratio (%),CR,2019,Q1,2019-Q1,195.84
India,IND,Current Ratio (%),CR,2019,Q2,2019-Q2,188.16
India,IND,Current Ratio (%),CR,2019,Q3,2019-Q3,186.24
India,IND,Current Ratio (%),CR,2019,Q4,2019-Q4,197.76
India,IND,Current Ratio (%),CR,2020,Q1,2020-Q1,178.5
India,IND,Current Ratio (%),CR,2020,Q2,2020-Q2,171.5
India,IND,Current Ratio (%),CR,2020,Q3,2020-Q3,169.75
India,IND,Current Ratio (%),CR,2020,Q4,2020-Q4,180.25
India,IND,Current Ratio (%),CR,2021,Q1,2021-Q1,191.76
India,IND,Current Ratio (%),CR,2021,Q2,2021-Q2,184.24
India,IND,Current Ratio (%),CR,2021,Q3,2021-Q3,182.35999999999999
India,IND,Current Ratio (%),CR,2021,Q4,2021-Q4,193.64000000000001
India,IND,Current Ratio (%),CR,2022,Q1,2022-Q1,198.9
India,IND,Current Ratio (%),CR,2022,Q2,2022-Q2,191.1
India,IND,Current Ratio (%),CR,2022,Q3,2022-Q3,189.15
India,IND,Current Ratio (%),CR,2022,Q4,2022-Q4,200.85
India,IND,Current Ratio (%),CR,2023,Q1,2023-Q1,206.04
